Host,Parasitoid,Temp,Rep,Block,Individuals,HPD,Edate,Ptoid,Psex
PAL,M,20,5,3,25,P,36,ML,MLF
PAL,M,20,5,3,26,P,36,ML,MLF
PAL,M,20,5,3,27,P,36,ML,MLF
PAL,M,20,5,3,28,P,36,ML,MLF
PAL,M,20,5,3,29,P,36,ML,MLF
PAL,M,20,5,3,30,P,37,ML,MLF
PAL,M,20,5,3,31,P,37,ML,MLF
PAL,M,20,5,3,32,P,37,ML,MLF
PAL,M,20,5,3,33,P,38,ML,MLF
PAL,M,20,5,3,34,P,38,ML,MLF
PAL,M,20,5,3,35,P,38,ML,MLF
PAL,M,20,5,3,36,P,49,ML,MLF
PAL,M,20,5,3,37,P,49,ML,MLF
PAL,M,20,5,3,38,P,49,ML,MLF
PAL,M,20,5,3,39,P,50,MG,MGM
PAL,M,20,5,3,40,P,52,MG,MGM
PAL,M,20,5,3,41,P,54,MG,MGF
PAL,M,20,5,3,42,P,54,MG,MGF
PAL,M,20,5,3,43,P,54,MG,MGF
PAL,M,20,5,3,44,D,,,
PAL,M,20,5,3,45,D,,,
PAL,M,20,5,3,46,D,,,
PAL,M,20,5,3,47,D,,,
PAL,M,20,5,3,48,D,,,
PAL,M,20,5,3,49,D,,,
PAL,M,20,5,3,50,D,,,
PAL,M,20,6,3,1,H,20,,
PAL,M,20,6,3,2,H,20,,
PAL,M,20,6,3,3,H,22,,
PAL,M,20,6,3,4,P,26,MA,MAM
PAL,M,20,6,3,5,P,29,MA,MAF
PAL,M,20,6,3,6,P,34,ML,MLM
PAL,M,20,6,3,7,P,35,ML,MLM
PAL,M,20,6,3,8,P,36,ML,MLF
PAL,M,20,6,3,9,P,36,ML,MLF
PAL,M,20,6,3,10,P,36,ML,MLF
PAL,M,20,6,3,11,P,36,ML,MLF
PAL,M,20,6,3,12,P,36,ML,MLF
PAL,M,20,6,3,13,P,36,ML,MLF
PAL,M,20,6,3,14,P,36,ML,MLF
PAL,M,20,6,3,15,P,37,ML,MLF
PAL,M,20,6,3,16,P,37,ML,MLF
PAL,M,20,6,3,17,P,38,ML,MLF
PAL,M,20,6,3,18,P,38,ML,MLF
PAL,M,20,6,3,19,P,50,MG,MGM
PAL,M,20,6,3,20,D,,,
PAL,M,20,6,3,21,D,,,
PAL,M,20,6,3,22,D,,,
PAL,M,20,6,3,23,D,,,
PAL,M,20,6,3,24,D,,,
PAL,M,20,6,3,25,D,,,
PAL,M,20,6,3,26,D,,,
PAL,M,20,6,3,27,D,,,
PAL,M,20,6,3,28,D,,,
PAL,M,20,6,3,29,D,,,
PAL,M,20,6,3,30,D,,,
PAL,M,20,6,3,31,D,,,
PAL,M,20,6,3,32,D,,,
PAL,M,20,6,3,33,D,,,
PAL,M,20,6,3,34,D,,,
PAL,M,20,6,3,35,D,,,
PAL,M,20,6,3,36,D,,,
PAL,M,20,6,3,37,D,,,
PAL,M,20,6,3,38,D,,,
PAL,M,20,6,3,39,D,,,
PAL,M,20,6,3,40,D,,,
PAL,M,20,6,3,41,D,,,
PAL,M,20,6,3,42,D,,,
PAL,M,20,6,3,43,D,,,
PAL,M,20,6,3,44,D,,,
PAL,M,20,6,3,45,D,,,
PAL,M,20,6,3,46,D,,,
PAL,M,20,6,3,47,D,,,
PAL,M,20,6,3,48,D,,,
PAL,M,20,6,3,49,D,,,
PAL,M,20,6,3,50,D,,,
PAL,M,20,7,4,1,H,15,,
PAL,M,20,7,4,2,H,15,,
PAL,M,20,7,4,3,H,15,,
PAL,M,20,7,4,4,H,15,,
PAL,M,20,7,4,5,H,16,,
PAL,M,20,7,4,6,H,16,,
PAL,M,20,7,4,7,P,30,MA,MAM
PAL,M,20,7,4,8,P,30,MA,MAF
PAL,M,20,7,4,9,P,33,ML,MLM
PAL,M,20,7,4,10,P,34,ML,MLM
PAL,M,20,7,4,11,P,35,ML,MLM
PAL,M,20,7,4,12,P,35,ML,MLF
PAL,M,20,7,4,13,P,36,ML,MLF
PAL,M,20,7,4,14,P,36,ML,MLF
PAL,M,20,7,4,15,P,36,ML,MLF
PAL,M,20,7,4,16,P,36,ML,MLF
PAL,M,20,7,4,17,P,43,ML,MLF
PAL,M,20,7,4,18,P,43,ML,MLF
PAL,M,20,7,4,19,P,43,ML,MLF
PAL,M,20,7,4,20,P,54,MG,MGF
PAL,M,20,7,4,21,D,,,
PAL,M,20,7,4,22,D,,,
PAL,M,20,7,4,23,D,,,
PAL,M,20,7,4,24,D,,,
PAL,M,20,7,4,25,D,,,
PAL,M,20,7,4,26,D,,,
PAL,M,20,7,4,27,D,,,
PAL,M,20,7,4,28,D,,,
PAL,M,20,7,4,29,D,,,
PAL,M,20,7,4,30,D,,,
PAL,M,20,7,4,31,D,,,
PAL,M,20,7,4,32,D,,,
PAL,M,20,7,4,33,D,,,
PAL,M,20,7,4,34,D,,,
PAL,M,20,7,4,35,D,,,
PAL,M,20,7,4,36,D,,,
PAL,M,20,7,4,37,D,,,
PAL,M,20,7,4,38,D,,,
PAL,M,20,7,4,39,D,,,
PAL,M,20,7,4,40,D,,,
PAL,M,20,7,4,41,D,,,
PAL,M,20,7,4,42,D,,,
PAL,M,20,7,4,43,D,,,
PAL,M,20,7,4,44,D,,,
PAL,M,20,7,4,45,D,,,
PAL,M,20,7,4,46,D,,,
PAL,M,20,7,4,47,D,,,
PAL,M,20,7,4,48,D,,,
PAL,M,20,7,4,49,D,,,
PAL,M,20,7,4,50,D,,,
PAL,M,20,8,4,1,H,15,,
PAL,M,20,8,4,2,H,16,,
PAL,M,20,8,4,3,H,16,,
PAL,M,20,8,4,4,P,33,ML,MLM
PAL,M,20,8,4,5,P,33,ML,MLM
PAL,M,20,8,4,6,P,33,ML,MLM
PAL,M,20,8,4,7,P,33,ML,MLM
PAL,M,20,8,4,8,P,34,ML,MLM
PAL,M,20,8,4,9,P,35,ML,MLM
PAL,M,20,8,4,10,P,35,ML,MLF
PAL,M,20,8,4,11,P,36,ML,MLF
PAL,M,20,8,4,12,P,36,ML,MLF
PAL,M,20,8,4,13,P,36,ML,MLF
PAL,M,20,8,4,14,P,37,ML,MLF
PAL,M,20,8,4,15,P,37,ML,MLF
PAL,M,20,8,4,16,P,43,ML,MLF
PAL,M,20,8,4,17,P,46,ML,MLF
PAL,M,20,8,4,18,P,54,MG,MGM
PAL,M,20,8,4,19,P,55,MG,MGF
PAL,M,20,8,4,20,D,,,
PAL,M,20,8,4,21,D,,,
PAL,M,20,8,4,22,D,,,
PAL,M,20,8,4,23,D,,,
PAL,M,20,8,4,24,D,,,
PAL,M,20,8,4,25,D,,,
PAL,M,20,8,4,26,D,,,
PAL,M,20,8,4,27,D,,,
PAL,M,20,8,4,28,D,,,
PAL,M,20,8,4,29,D,,,
PAL,M,20,8,4,30,D,,,
PAL,M,20,8,4,31,D,,,
PAL,M,20,8,4,32,D,,,
PAL,M,20,8,4,33,D,,,
PAL,M,20,8,4,34,D,,,
PAL,M,20,8,4,35,D,,,
PAL,M,20,8,4,36,D,,,
PAL,M,20,8,4,37,D,,,
PAL,M,20,8,4,38,D,,,
PAL,M,20,8,4,39,D,,,
PAL,M,20,8,4,40,D,,,
PAL,M,20,8,4,41,D,,,
PAL,M,20,8,4,42,D,,,
PAL,M,20,8,4,43,D,,,
PAL,M,20,8,4,44,D,,,
PAL,M,20,8,4,45,D,,,
PAL,M,20,8,4,46,D,,,
PAL,M,20,8,4,47,D,,,
PAL,M,20,8,4,48,D,,,
PAL,M,20,8,4,49,D,,,
PAL,M,20,8,4,50,D,,,
PAL,M,20,9,5,1,H,16,,
PAL,M,20,9,5,2,H,16,,
PAL,M,20,9,5,3,P,26,MA,MAM
PAL,M,20,9,5,4,P,34,ML,MLM
PAL,M,20,9,5,5,P,34,ML,MLM
PAL,M,20,9,5,6,P,35,ML,MLM
PAL,M,20,9,5,7,P,35,ML,MLF
PAL,M,20,9,5,8,P,35,ML,MLF
PAL,M,20,9,5,9,P,36,ML,MLF
PAL,M,20,9,5,10,P,36,ML,MLF
PAL,M,20,9,5,11,P,37,ML,MLF
PAL,M,20,9,5,12,P,46,ML,MLF
PAL,M,20,9,5,13,P,47,ML,MLF
PAL,M,20,9,5,14,P,52,MG,MGM
PAL,M,20,9,5,15,P,53,MG,MGM
PAL,M,20,9,5,16,P,53,MG,MGF
PAL,M,20,9,5,17,P,55,MG,MGF
PAL,M,20,9,5,18,D,,,
PAL,M,20,9,5,19,D,,,
PAL,M,20,9,5,20,D,,,
PAL,M,20,9,5,21,D,,,
PAL,M,20,9,5,22,D,,,
PAL,M,20,9,5,23,D,,,
PAL,M,20,9,5,24,D,,,
PAL,M,20,9,5,25,D,,,
PAL,M,20,9,5,26,D,,,
PAL,M,20,9,5,27,D,,,
PAL,M,20,9,5,28,D,,,
PAL,M,20,9,5,29,D,,,
PAL,M,20,9,5,30,D,,,
PAL,M,20,9,5,31,D,,,
PAL,M,20,9,5,32,D,,,
PAL,M,20,9,5,33,D,,,
PAL,M,20,9,5,34,D,,,
PAL,M,20,9,5,35,D,,,
PAL,M,20,9,5,36,D,,,
PAL,M,20,9,5,37,D,,,
PAL,M,20,9,5,38,D,,,
PAL,M,20,9,5,39,D,,,
PAL,M,20,9,5,40,D,,,
PAL,M,20,9,5,41,D,,,
PAL,M,20,9,5,42,D,,,
PAL,M,20,9,5,43,D,,,
PAL,M,20,9,5,44,D,,,
PAL,M,20,9,5,45,D,,,
PAL,M,20,9,5,46,D,,,
PAL,M,20,9,5,47,D,,,
PAL,M,20,9,5,48,D,,,
PAL,M,20,9,5,49,D,,,
PAL,M,20,9,5,50,D,,,
PAL,M,20,10,5,1,H,16,,
PAL,M,20,10,5,2,P,33,ML,MLM
PAL,M,20,10,5,3,P,33,ML,MLM
PAL,M,20,10,5,4,P,33,ML,MLM
PAL,M,20,10,5,5,P,33,ML,MLM
PAL,M,20,10,5,6,P,33,ML,MLM
PAL,M,20,10,5,7,P,33,ML,MLM
PAL,M,20,10,5,8,P,33,ML,MLM
PAL,M,20,10,5,9,P,33,ML,MLM
PAL,M,20,10,5,10,P,35,ML,MLM
PAL,M,20,10,5,11,P,35,ML,MLM
PAL,M,20,10,5,12,P,35,ML,MLF
PAL,M,20,10,5,13,P,35,ML,MLF
PAL,M,20,10,5,14,P,35,ML,MLF
PAL,M,20,10,5,15,P,35,ML,MLF
PAL,M,20,10,5,16,P,36,ML,MLF
PAL,M,20,10,5,17,P,36,ML,MLF
PAL,M,20,10,5,18,P,36,ML,MLF
PAL,M,20,10,5,19,P,46,ML,MLF
PAL,M,20,10,5,20,P,47,MG,MGM
PAL,M,20,10,5,21,P,47,MG,MGM
PAL,M,20,10,5,22,P,47,MG,MGM
PAL,M,20,10,5,23,P,48,MG,MGM
PAL,M,20,10,5,24,P,49,MG,MGM
PAL,M,20,10,5,25,D,,,
PAL,M,20,10,5,26,D,,,
PAL,M,20,10,5,27,D,,,
PAL,M,20,10,5,28,D,,,
PAL,M,20,10,5,29,D,,,
PAL,M,20,10,5,30,D,,,
PAL,M,20,10,5,31,D,,,
PAL,M,20,10,5,32,D,,,
PAL,M,20,10,5,33,D,,,
PAL,M,20,10,5,34,D,,,
PAL,M,20,10,5,35,D,,,
PAL,M,20,10,5,36,D,,,
PAL,M,20,10,5,37,D,,,
PAL,M,20,10,5,38,D,,,
PAL,M,20,10,5,39,D,,,
PAL,M,20,10,5,40,D,,,
PAL,M,20,10,5,41,D,,,
PAL,M,20,10,5,42,D,,,
PAL,M,20,10,5,43,D,,,
PAL,M,20,10,5,44,D,,,
PAL,M,20,10,5,45,D,,,
PAL,M,20,10,5,46,D,,,
PAL,M,20,10,5,47,D,,,
PAL,M,20,10,5,48,D,,,
PAL,M,20,10,5,49,D,,,
PAL,M,20,10,5,50,D,,,
PAL,M,20,11,5,1,H,16,,
PAL,M,20,11,5,2,H,16,,
PAL,M,20,11,5,3,H,16,,
PAL,M,20,11,5,4,H,16,,
PAL,M,20,11,5,5,H,16,,
PAL,M,20,11,5,6,H,16,,
PAL,M,20,11,5,7,H,16,,
PAL,M,20,11,5,8,H,16,,
PAL,M,20,11,5,9,H,16,,
PAL,M,20,11,5,10,H,16,,
PAL,M,20,11,5,11,H,17,,
PAL,M,20,11,5,12,P,33,ML,MLM
PAL,M,20,11,5,13,P,33,ML,MLM
PAL,M,20,11,5,14,P,33,ML,MLM
PAL,M,20,11,5,15,P,33,ML,MLM
PAL,M,20,11,5,16,P,36,ML,MLF
PAL,M,20,11,5,17,P,36,ML,MLF
PAL,M,20,11,5,18,P,44,ML,MLF
PAL,M,20,11,5,19,P,45,ML,MLF
PAL,M,20,11,5,20,P,46,MG,MGM
PAL,M,20,11,5,21,P,47,MG,MGM
PAL,M,20,11,5,22,P,48,MG,MGM
PAL,M,20,11,5,23,P,49,MG,MGM
PAL,M,20,11,5,24,P,50,MG,MGM
PAL,M,20,11,5,25,P,50,MG,MGF
PAL,M,20,11,5,26,P,50,MG,MGF
PAL,M,20,11,5,27,P,51,MG,MGF
PAL,M,20,11,5,28,P,54,MG,MGF
PAL,M,20,11,5,29,P,54,MG,MGF
PAL,M,20,11,5,30,D,,,
PAL,M,20,11,5,31,D,,,
PAL,M,20,11,5,32,D,,,
PAL,M,20,11,5,33,D,,,
PAL,M,20,11,5,34,D,,,
PAL,M,20,11,5,35,D,,,
PAL,M,20,11,5,36,D,,,
PAL,M,20,11,5,37,D,,,
PAL,M,20,11,5,38,D,,,
PAL,M,20,11,5,39,D,,,
PAL,M,20,11,5,40,D,,,
PAL,M,20,11,5,41,D,,,
PAL,M,20,11,5,42,D,,,
PAL,M,20,11,5,43,D,,,
PAL,M,20,11,5,44,D,,,
PAL,M,20,11,5,45,D,,,
PAL,M,20,11,5,46,D,,,
PAL,M,20,11,5,47,D,,,
PAL,M,20,11,5,48,D,,,
PAL,M,20,11,5,49,D,,,
PAL,M,20,11,5,50,D,,,
PAL,M,24,4,3,1,H,10,,
PAL,M,24,4,3,2,H,13,,
PAL,M,24,4,3,3,P,19,MA,MAF
PAL,M,24,4,3,4,P,19,MA,MAF
PAL,M,24,4,3,5,P,20,MA,MAF
PAL,M,24,4,3,6,P,20,ML,MLM
PAL,M,24,4,3,7,P,20,ML,MLM
PAL,M,24,4,3,8,P,21,ML,MLF
PAL,M,24,4,3,9,P,22,ML,MLF
PAL,M,24,4,3,10,P,22,ML,MLF
PAL,M,24,4,3,11,P,22,ML,MLF
PAL,M,24,4,3,12,P,22,ML,MLF
PAL,M,24,4,3,13,P,22,ML,MLF
PAL,M,24,4,3,14,P,30,MG,MGM
PAL,M,24,4,3,15,P,30,MG,MGM
PAL,M,24,4,3,16,P,32,MG,MGM
PAL,M,24,4,3,17,P,32,MG,MGM
PAL,M,24,4,3,18,P,32,MG,MGM
PAL,M,24,4,3,19,P,33,MG,MGM
PAL,M,24,4,3,20,P,33,MG,MGM
PAL,M,24,4,3,21,D,,,
PAL,M,24,4,3,22,D,,,
PAL,M,24,4,3,23,D,,,
PAL,M,24,4,3,24,D,,,
PAL,M,24,4,3,25,D,,,
PAL,M,24,4,3,26,D,,,
PAL,M,24,4,3,27,D,,,
PAL,M,24,4,3,28,D,,,
PAL,M,24,4,3,29,D,,,
PAL,M,24,4,3,30,D,,,
PAL,M,24,4,3,31,D,,,
PAL,M,24,4,3,32,D,,,
PAL,M,24,4,3,33,D,,,
PAL,M,24,4,3,34,D,,,
PAL,M,24,4,3,35,D,,,
PAL,M,24,4,3,36,D,,,
PAL,M,24,4,3,37,D,,,
PAL,M,24,4,3,38,D,,,
PAL,M,24,4,3,39,D,,,
PAL,M,24,4,3,40,D,,,
PAL,M,24,4,3,41,D,,,
PAL,M,24,4,3,42,D,,,
PAL,M,24,4,3,43,D,,,
PAL,M,24,4,3,44,D,,,
PAL,M,24,4,3,45,D,,,
PAL,M,24,4,3,46,D,,,
PAL,M,24,4,3,47,D,,,
PAL,M,24,4,3,48,D,,,
PAL,M,24,4,3,49,D,,,
PAL,M,24,4,3,50,D,,,
PAL,M,24,5,3,1,H,10,,
PAL,M,24,5,3,2,H,10,,
PAL,M,24,5,3,3,H,10,,
PAL,M,24,5,3,4,H,10,,
PAL,M,24,5,3,5,H,10,,
PAL,M,24,5,3,6,H,10,,
PAL,M,24,5,3,7,P,20,ML,MLM
PAL,M,24,5,3,8,P,21,ML,MLM
PAL,M,24,5,3,9,P,21,ML,MLM
PAL,M,24,5,3,10,P,21,ML,MLM
PAL,M,24,5,3,11,P,22,ML,MLM
PAL,M,24,5,3,12,P,22,ML,MLF
PAL,M,24,5,3,13,P,22,ML,MLF
PAL,M,24,5,3,14,P,22,ML,MLF
PAL,M,24,5,3,15,P,22,ML,MLF
PAL,M,24,5,3,16,P,22,ML,MLF
PAL,M,24,5,3,17,P,22,ML,MLF
PAL,M,24,5,3,18,P,22,ML,MLF
PAL,M,24,5,3,19,P,22,ML,MLF
PAL,M,24,5,3,20,P,22,ML,MLF
PAL,M,24,5,3,21,P,22,ML,MLF
PAL,M,24,5,3,22,P,22,ML,MLF
PAL,M,24,5,3,23,P,22,ML,MLF
PAL,M,24,5,3,24,P,23,ML,MLF
PAL,M,24,5,3,25,P,23,ML,MLF
PAL,M,24,5,3,26,P,23,ML,MLF
PAL,M,24,5,3,27,P,23,ML,MLF
PAL,M,24,5,3,28,P,23,ML,MLF
PAL,M,24,5,3,29,P,23,ML,MLF
PAL,M,24,5,3,30,P,23,ML,MLF
PAL,M,24,5,3,31,D,,,
PAL,M,24,5,3,32,D,,,
PAL,M,24,5,3,33,D,,,
PAL,M,24,5,3,34,D,,,
PAL,M,24,5,3,35,D,,,
PAL,M,24,5,3,36,D,,,
PAL,M,24,5,3,37,D,,,
PAL,M,24,5,3,38,D,,,
PAL,M,24,5,3,39,D,,,
PAL,M,24,5,3,40,D,,,
PAL,M,24,5,3,41,D,,,
PAL,M,24,5,3,42,D,,,
PAL,M,24,5,3,43,D,,,
PAL,M,24,5,3,44,D,,,
PAL,M,24,5,3,45,D,,,
PAL,M,24,5,3,46,D,,,
PAL,M,24,5,3,47,D,,,
PAL,M,24,5,3,48,D,,,
PAL,M,24,5,3,49,D,,,
PAL,M,24,5,3,50,D,,,
PAL,M,24,6,3,1,H,11,,
PAL,M,24,6,3,2,H,11,,
PAL,M,24,6,3,3,P,18,MA,MAM
PAL,M,24,6,3,4,P,18,MA,MAM
PAL,M,24,6,3,5,P,18,MA,MAF
PAL,M,24,6,3,6,P,18,MA,MAF
PAL,M,24,6,3,7,P,18,MA,MAF
PAL,M,24,6,3,8,P,19,MA,MAF
PAL,M,24,6,3,9,P,19,MA,MAF
PAL,M,24,6,3,10,P,19,MA,MAF
PAL,M,24,6,3,11,P,19,MA,MAF
PAL,M,24,6,3,12,P,20,ML,MLM
PAL,M,24,6,3,13,P,21,ML,MLM
PAL,M,24,6,3,14,P,21,ML,MLM
PAL,M,24,6,3,15,P,21,ML,MLM
PAL,M,24,6,3,16,P,21,ML,MLM
PAL,M,24,6,3,17,P,21,ML,MLM
PAL,M,24,6,3,18,P,21,ML,MLM
PAL,M,24,6,3,19,P,21,ML,MLM
PAL,M,24,6,3,20,P,21,ML,MLM
PAL,M,24,6,3,21,P,21,ML,MLM
PAL,M,24,6,3,22,P,21,ML,MLM
PAL,M,24,6,3,23,P,22,ML,MLF
PAL,M,24,6,3,24,P,22,ML,MLF
PAL,M,24,6,3,25,P,22,ML,MLF
PAL,M,24,6,3,26,P,22,ML,MLF
PAL,M,24,6,3,27,P,22,ML,MLF
PAL,M,24,6,3,28,P,23,ML,MLF
PAL,M,24,6,3,29,P,23,ML,MLF
PAL,M,24,6,3,30,P,25,ML,MLF
PAL,M,24,6,3,31,P,30,MG,MGM
PAL,M,24,6,3,32,D,,,
PAL,M,24,6,3,33,D,,,
PAL,M,24,6,3,34,D,,,
PAL,M,24,6,3,35,D,,,
PAL,M,24,6,3,36,D,,,
PAL,M,24,6,3,37,D,,,
PAL,M,24,6,3,38,D,,,
PAL,M,24,6,3,39,D,,,
PAL,M,24,6,3,40,D,,,
PAL,M,24,6,3,41,D,,,
PAL,M,24,6,3,42,D,,,
PAL,M,24,6,3,43,D,,,
PAL,M,24,6,3,44,D,,,
PAL,M,24,6,3,45,D,,,
PAL,M,24,6,3,46,D,,,
PAL,M,24,6,3,47,D,,,
PAL,M,24,6,3,48,D,,,
PAL,M,24,6,3,49,D,,,
PAL,M,24,6,3,50,D,,,
PAL,M,24,7,4,1,H,10,,
PAL,M,24,7,4,2,P,16,MA,MAM
PAL,M,24,7,4,3,P,17,MA,MAM
PAL,M,24,7,4,4,P,17,MA,MAM
PAL,M,24,7,4,5,P,18,MA,MAM
PAL,M,24,7,4,6,P,18,MA,MAF
PAL,M,24,7,4,7,P,19,MA,MAF
PAL,M,24,7,4,8,P,19,MA,MAF
PAL,M,24,7,4,9,P,21,ML,MLM
PAL,M,24,7,4,10,P,21,ML,MLM
PAL,M,24,7,4,11,P,21,ML,MLM
PAL,M,24,7,4,12,P,21,ML,MLM
PAL,M,24,7,4,13,P,21,ML,MLM
PAL,M,24,7,4,14,P,22,ML,MLF
PAL,M,24,7,4,15,P,22,ML,MLF
PAL,M,24,7,4,16,P,22,ML,MLF
PAL,M,24,7,4,17,P,23,ML,MLF
PAL,M,24,7,4,18,P,23,ML,MLF
PAL,M,24,7,4,19,P,23,ML,MLF
PAL,M,24,7,4,20,P,23,ML,MLF
PAL,M,24,7,4,21,P,29,MG,MGM
PAL,M,24,7,4,22,D,29,MG,MGM
PAL,M,24,7,4,23,D,,,
PAL,M,24,7,4,24,D,,,
PAL,M,24,7,4,25,D,,,
PAL,M,24,7,4,26,D,,,
PAL,M,24,7,4,27,D,,,
PAL,M,24,7,4,28,D,,,
PAL,M,24,7,4,29,D,,,
PAL,M,24,7,4,30,D,,,
PAL,M,24,7,4,31,D,,,
PAL,M,24,7,4,32,D,,,
PAL,M,24,7,4,33,D,,,
PAL,M,24,7,4,34,D,,,
PAL,M,24,7,4,35,D,,,
PAL,M,24,7,4,36,D,,,
PAL,M,24,7,4,37,D,,,
PAL,M,24,7,4,38,D,,,
PAL,M,24,7,4,39,D,,,
PAL,M,24,7,4,40,D,,,
PAL,M,24,7,4,41,D,,,
PAL,M,24,7,4,42,D,,,
PAL,M,24,7,4,43,D,,,
PAL,M,24,7,4,44,D,,,
PAL,M,24,7,4,45,D,,,
PAL,M,24,7,4,46,D,,,
PAL,M,24,7,4,47,D,,,
PAL,M,24,7,4,48,D,,,
PAL,M,24,7,4,49,D,,,
PAL,M,24,7,4,50,D,,,
PAL,M,24,8,4,1,H,10,,
PAL,M,24,8,4,2,P,18,MA,MAM
PAL,M,24,8,4,3,P,18,MA,MAF
PAL,M,24,8,4,4,P,22,ML,MLM
PAL,M,24,8,4,5,P,22,ML,MLM
PAL,M,24,8,4,6,P,22,ML,MLF
PAL,M,24,8,4,7,P,22,ML,MLF
PAL,M,24,8,4,8,P,22,ML,MLF
PAL,M,24,8,4,9,P,22,ML,MLF
PAL,M,24,8,4,10,P,22,ML,MLF
PAL,M,24,8,4,11,P,22,ML,MLF
PAL,M,24,8,4,12,P,22,ML,MLF
PAL,M,24,8,4,13,P,22,ML,MLF
PAL,M,24,8,4,14,P,22,ML,MLF
PAL,M,24,8,4,15,P,22,ML,MLF
PAL,M,24,8,4,16,P,22,ML,MLF
PAL,M,24,8,4,17,P,22,ML,MLF
PAL,M,24,8,4,18,P,22,ML,MLF
PAL,M,24,8,4,19,P,23,ML,MLF
PAL,M,24,8,4,20,P,23,ML,MLF
PAL,M,24,8,4,21,P,23,ML,MLF
PAL,M,24,8,4,22,P,23,ML,MLF
PAL,M,24,8,4,23,P,32,MG,MGF
PAL,M,24,8,4,24,P,34,MG,MGF
PAL,M,24,8,4,25,P,35,MG,MGF
PAL,M,24,8,4,26,P,35,MG,MGF
PAL,M,24,8,4,27,D,,,
PAL,M,24,8,4,28,D,,,
PAL,M,24,8,4,29,D,,,
PAL,M,24,8,4,30,D,,,
PAL,M,24,8,4,31,D,,,
PAL,M,24,8,4,32,D,,,
PAL,M,24,8,4,33,D,,,
PAL,M,24,8,4,34,D,,,
PAL,M,24,8,4,35,D,,,
PAL,M,24,8,4,36,D,,,
PAL,M,24,8,4,37,D,,,
PAL,M,24,8,4,38,D,,,
PAL,M,24,8,4,39,D,,,
PAL,M,24,8,4,40,D,,,
PAL,M,24,8,4,41,D,,,
PAL,M,24,8,4,42,D,,,
PAL,M,24,8,4,43,D,,,
PAL,M,24,8,4,44,D,,,
PAL,M,24,8,4,45,D,,,
PAL,M,24,8,4,46,D,,,
PAL,M,24,8,4,47,D,,,
PAL,M,24,8,4,48,D,,,
PAL,M,24,8,4,49,D,,,
PAL,M,24,8,4,50,D,,,
PAL,M,24,9,5,1,H,10,,
PAL,M,24,9,5,2,H,10,,
PAL,M,24,9,5,3,H,10,,
PAL,M,24,9,5,4,H,10,,
PAL,M,24,9,5,5,H,10,,
PAL,M,24,9,5,6,H,11,,
PAL,M,24,9,5,7,H,11,,
PAL,M,24,9,5,8,H,11,,
PAL,M,24,9,5,9,H,11,,
PAL,M,24,9,5,10,H,11,,
PAL,M,24,9,5,11,H,11,,
PAL,M,24,9,5,12,H,11,,
PAL,M,24,9,5,13,H,11,,
PAL,M,24,9,5,14,H,12,,
PAL,M,24,9,5,15,H,12,,
PAL,M,24,9,5,16,H,12,,
PAL,M,24,9,5,17,P,18,MA,MAF
PAL,M,24,9,5,18,P,20,ML,MLM
PAL,M,24,9,5,19,P,20,ML,MLM
PAL,M,24,9,5,20,P,21,ML,MLM
PAL,M,24,9,5,21,P,21,ML,MLF
PAL,M,24,9,5,22,P,22,ML,MLF
PAL,M,24,9,5,23,P,22,ML,MLF
PAL,M,24,9,5,24,P,22,ML,MLF
PAL,M,24,9,5,25,P,22,ML,MLF
PAL,M,24,9,5,26,P,29,MG,MGM
PAL,M,24,9,5,27,P,29,MG,MGM
PAL,M,24,9,5,28,P,29,MG,MGM
PAL,M,24,9,5,29,P,30,MG,MGM
PAL,M,24,9,5,30,P,30,MG,MGF
PAL,M,24,9,5,31,P,31,MG,MGF
PAL,M,24,9,5,32,P,31,MG,MGF
PAL,M,24,9,5,33,P,33,MG,MGF
PAL,M,24,9,5,34,P,33,MG,MGF
PAL,M,24,9,5,35,P,34,MG,MGF
PAL,M,24,9,5,36,P,35,MG,MGF
PAL,M,24,9,5,37,D,,,
PAL,M,24,9,5,38,D,,,
PAL,M,24,9,5,39,D,,,
PAL,M,24,9,5,40,D,,,
PAL,M,24,9,5,41,D,,,
PAL,M,24,9,5,42,D,,,
PAL,M,24,9,5,43,D,,,
PAL,M,24,9,5,44,D,,,
PAL,M,24,9,5,45,D,,,
PAL,M,24,9,5,46,D,,,
PAL,M,24,9,5,47,D,,,
PAL,M,24,9,5,48,D,,,
PAL,M,24,9,5,49,D,,,
PAL,M,24,9,5,50,D,,,
PAL,M,24,10,5,1,H,10,,
PAL,M,24,10,5,2,H,10,,
PAL,M,24,10,5,3,H,11,,
PAL,M,24,10,5,4,H,11,,
PAL,M,24,10,5,5,H,11,,
PAL,M,24,10,5,6,H,11,,
PAL,M,24,10,5,7,H,11,,
PAL,M,24,10,5,8,H,11,,
PAL,M,24,10,5,9,H,11,,
PAL,M,24,10,5,10,H,11,,
PAL,M,24,10,5,11,H,11,,
PAL,M,24,10,5,12,H,11,,
PAL,M,24,10,5,13,P,18,MA,MAM
PAL,M,24,10,5,14,P,18,MA,MAM
PAL,M,24,10,5,15,P,18,MA,MAF
PAL,M,24,10,5,16,P,19,ML,MLM
PAL,M,24,10,5,17,P,20,ML,MLM
PAL,M,24,10,5,18,P,20,ML,MLM
PAL,M,24,10,5,19,P,22,ML,MLM
PAL,M,24,10,5,20,P,30,MG,MGM
